Կոշիկներս չնկատեցիր։	You didn’t notice my shoes.	sakayan unit5 chunk
Սա միակն է, դրա համար է զեղչը։	This is the only 1, that’s why it’s on	sakayan unit5 chunk
Ի՞նչ է վերջնական [վերչնական] գինը։	What is the final price?	sakayan unit5 chunk
Շատ էժան է՝ Տասը հազար դրամ։	Very cheap. 10 thousand drams.	sakayan unit5 chunk
Ժամը քանի՞սն է։	What time is it?	sakayan unit6 chunk
Ութն անց կես է։	It’s half past 8.	sakayan unit6 chunk
Ուղիղ երեսուն րոպե։	Exactly 30 minutes.	sakayan unit6 chunk
Ես պատրաստ եմ։	I’m ready.	sakayan unit6 chunk
Կողքիս նստի՜ր ու ինձ օգնի՜ր [օքնիր]։	Sit next to me and help me!	sakayan unit6 chunk
Գիրքը բա՜ց արա ու կարդա՜ [կարթա]։	Open the book and read!	sakayan unit6 chunk
Ե՞րբ [երփ] է ժամանելու գնացքը։	When is the train arriving?	sakayan unit6 chunk
Որտեղի՞ց։	From where?	sakayan unit6 chunk
Սպիտակից։	From Spitak.	sakayan unit6 chunk
Սպիտակի գնացքն ուշանում է։	The train from Spitak is delayed.	sakayan unit6 chunk
Քանի՞ րոպեից է այստեղ լինելու։	In how many minutes will it be here?	sakayan unit6 chunk
Այն ժամանելու է ժամը տասին։	It will arrive at 10 o’clock.	sakayan unit6 chunk
Շնորհակալությո՛ւն։	Thank you!	sakayan unit6 chunk
Մի բան կարո՞ղ եմ հարցնել։	May I ask (you) something?	sakayan unit6 chunk
Խնդրեմ [խնթրեմ]։	Sure.	sakayan unit6 chunk
Ի՞նչ է նշանակում «օրացույց»։	What does orat¿sŒuyt¿sŒ mean?	sakayan unit6 chunk
Օրացույց նշանակում է	Orat¿sŒuyt¿sŒ means calendar.	sakayan unit6 chunk
Իսկ ի՞նչ են ասում	And how do you say computer?	sakayan unit6 chunk
«Համակարգիչ [համակարքիչ]»։	HamakarkŒic¿hŒ.	sakayan unit6 chunk
Այո՜, սիրով։ Այսպես է գրվում՝	Yes, sure. It’s spelled like this:	sakayan unit6 chunk
Ասացե՜ք, խնդրեմ, որտե՞ղ է գրադարանը։	Tell me please, where is the library?	sakayan unit6 chunk
Շնորհակալ եմ։	Thank you.	sakayan unit6 chunk
Բայց այսօր գրադարանը փակ է։	But the library is closed today.	sakayan unit6 chunk
Այո՜, լավ չեմ։	Yes, I’m not well. I don’t know what it is.	sakayan unit7 chunk
Վա՞տ ես զգում։	What’s wrong?	sakayan unit7 chunk
Գլուխս է ցավում։	I have a headache.	sakayan unit7 chunk
Ջերմություն ունե՞ս։	Have you got a fever?	sakayan unit7 chunk
Չգիտեմ, գուցե մի քիչ։	I don’t know; maybe a little.	sakayan unit7 chunk
Հազո՞ւմ ես։	Do you have a cough?	sakayan unit7 chunk
Շատ ուժեղ։	A bad 1.	sakayan unit7 chunk
Բժշկի դիմե՞լ ես։	Did you see a doctor?	sakayan unit7 chunk
Դեռ ոչ։	Not yet.	sakayan unit7 chunk
Ինչո՞ւ ես ուշացնում, գնա՜։	Why are you delaying it? Go!	sakayan unit7 chunk
Վաղը գնալու եմ։	I’ll go tomorrow.	sakayan unit7 chunk
Ինչի՞ց եք գանգատվում։	What’s your problem?	sakayan unit7 chunk
Կոկորդս [կոկորթս] ցավում է, դողացնում  եմ։	I have a sore throat,	sakayan unit7 chunk
Փորի ցավ ունե՞ք։	Do you have abdominal pain?	sakayan unit7 chunk
Ո՜չ, բայց սիրտս է խառնում։	No, but I’m nauseous.	sakayan unit7 chunk
Հիմա քննեմ ու տեսնենք։	Let me examine you now, and we’ll see	sakayan unit7 chunk
Բժի՜շկ, ծա՞նր է վիճակս։	Doctor, am I in a critical state?	sakayan unit7 chunk
Մի՜ մտածեք, երևի մրսել եք։	Don’t worry, you probably have a cold.	sakayan unit7 chunk
Օգնեցե՜ք [օքնեցեք], երեխայիս քթից առատ արյուն է գալիս։	Help me, my child’s nose is bleeding profusely.	sakayan unit7 chunk
Ե՞րբ [երփ] է սկսվել։	When did it start?	sakayan unit7 chunk
Բժիշկը որ գա, կիմանանք։	When the doctor comes, we’ll find out.	sakayan unit7 chunk
Երանի՛ թե բժիշկը շուտ գար։	I wish the doctor would arrive soon!	sakayan unit7 chunk
Տեսե՜ք, ահա գալիս է։	Look, he’s coming!	sakayan unit7 chunk
Ես նախորդին [նախորթին] էի շատ սիրում։	I liked his predecessor very much.	sakayan unit8 chunk
Կտեսնես, թե ինչ հիանալի ղեկավար է լինելու։	You’ll see what a wonderful leader he’ll be.	sakayan unit8 chunk
Հուսանք, որ չես սխալվում։	Let’s hope that you’re not mistaken.	sakayan unit8 chunk
Հավանո՞ւմ ես Կարոյի նշանածին։	Do you like Karo’s fiancé?	sakayan unit8 chunk
Ես նրան դեռ չեմ տեսել։	I haven’t seen her yet.	sakayan unit8 chunk
Երեկ եկել էր մեր հավաքույթին։	She came to our party yesterday.	sakayan unit8 chunk
Գոնե գեղեցի՞կ է։	Is she pretty at least?	sakayan unit8 chunk
Եթե ինձ հարցնես, տգեղ է։	If you ask me, she’s ugly.	sakayan unit8 chunk
Ի՞նչ էր հագել [հաքել]։	What was she wearing?	sakayan unit8 chunk
Անճաշակ կին է։	She is a woman with no taste.	sakayan unit8 chunk
Հետը խոսեցի՞ր։	Did you talk to her?	sakayan unit8 chunk
Ինձ զարմացնում է Կարոյի ճաշակը։	I am surprised at Karo’s taste.	sakayan unit8 chunk
Նա ե՞րբ [երփ] է ճաշակ ունեցել։	Did he ever have taste?	sakayan unit8 chunk
Ի՛նչ հիանալի եղանակ է այսօր։	What wonderful weather we	sakayan unit9 chunk
Բայց շուտով շոգն [շոքն] սկսվելու է։	But soon the hot weather will	sakayan unit9 chunk
Ի՛նչ կարճ է Հայաստանի գարունը։	Spring in Armenia is so short!	sakayan unit9 chunk
Ո՜չ, դրսում ավելի տաք է։	No, it’s warmer outside.	sakayan unit9 chunk
Բայց այնտեղ օդն [օթն] ավելի մաքուր է։	But the air is fresher out there.	sakayan unit9 chunk
Այո՜, բայց այսօր խոնավ է։	Yes, but it’s humid today.	sakayan unit9 chunk
Դո՞ւրս ես գալիս։	Are you going out?	sakayan unit9 chunk
Այո՜, պետք է գրասենյակ գնամ։	Yes, I have to go to my office.	sakayan unit9 chunk
Ոչի՜նչ, անձրևանոց ունեմ։	No problem, I have an umbrella.	sakayan unit9 chunk
Այսօր շատ ցուրտ է, մրսում եմ։	It’s very chilly today, I’m cold.	sakayan unit9 chunk
Մի՜ ասա, նորի՞ց ձյուն։	Don’t tell me it’s going to snow	sakayan unit9 chunk
Բարև՜ ձեզ, տիկի՜ն Պալյան, դո՞ւք եք։	Hello, Mrs. Palian, is that you?	sakayan unit10 chunk
Մեծ հաճույքով կգայինք … ,	We would come with great pleasure ...	sakayan unit10 chunk
Երեկոյան ժամը յոթը հարմա՞ր է։	Does 7 o’clock in the evening suit you?	sakayan unit10 chunk
Հիսուն (հոգու [հոքու])։	50 (people).	sakayan unit10 chunk
Այդքան [այտքան] տեղ ունե՞ս։	Do you have that much room?	sakayan unit10 chunk
Մեր պարտեզում է լինելու։	It’ll be in our garden.	sakayan unit10 chunk
Կարո՞ղ եմ քեզ որևէ բանով օգնել [օքնել]։	May I help you with anything?	sakayan unit10 chunk
Շատ շնորհակալ եմ,	Thank you very much,	sakayan unit10 chunk
Մեծ ախորժակ։	A big appetite!	sakayan unit10 chunk
Անպայման կբերեմ։	I’ll bring that for sure.	sakayan unit10 chunk
Լսի՜ր, այս երեկո ի՞նչ ես անելու։	Listen, what are you doing tonight?	sakayan unit11 chunk
Ո՞ւր ես ուզում, որ գնանք։	Where do you want us to go?	sakayan unit11 chunk
Գնանք նախ՝ կինո, հետո՝ սրճարան։	Let’s go to the movies 1st, then to a	sakayan unit11 chunk
Հաջորդ [հաջորթ] շաբաթ [շափաթ] դասեր չկա։	Next week we have no classes.	sakayan unit11 chunk
Ի՞նչ ես անելու, մնալու ես քաղաքո՞ւմ։	What are you doing? Are you staying	sakayan unit11 chunk
Ո՞ւր կարող ենք գնալ։	Where can we go?	sakayan unit11 chunk
Հեռո՞ւ է այստեղից։	Is it far from here?	sakayan unit11 chunk
Մեքենայով՝ մեկ ժամ։	It takes 1 hour by car.	sakayan unit11 chunk
Լողալ կարո՞ղ ենք այնտեղ։	Can we go swimming there?	sakayan unit11 chunk
Լողալ, թիավարել, ինչ որ կամենաս։	Swim, row, whatever you wish.	sakayan unit11 chunk
Սիրով քեզ կընկերանամ։	I’d love to join you.	sakayan unit11 chunk
Այս ամառ ի՞նչ ծրագիր ունեք։	What are your plans this summer?	sakayan unit11 chunk
Եվրոպա ենք ուզում գնալ։	We want to go to Europe.	sakayan unit11 chunk
Երեխաներին է՞լ եք տանելու։	Are you taking the children along?	sakayan unit11 chunk
Ո՜չ, նրանք գյուղ են գնում։	No, they are going to the country.	sakayan unit11 chunk
Ո՞ր երկիրն եք այցելելու։	Which country are you going to visit?	sakayan unit11 chunk
Առաջի՞ն [առաչին] անգամ [անքամ] եք Եվրոպա մեկնում։	Is this the 1st time you will be going to Europe?	sakayan unit11 chunk
Ցանկանում եմ ձեզ հաճելի ամառ։	I wish you a pleasant summer.	sakayan unit11 chunk
Ձեզ էլ՝ բարի ճանապարհ։	And bon voyage to you!	sakayan unit11 chunk
ունեմ	I have	sakayan unit1 paradigm verb:ունենալ tense:present_(irregular)
ունես	you have (sg/informal)	sakayan unit1 paradigm verb:ունենալ tense:present_(irregular)
ունի	he/she has	sakayan unit1 paradigm verb:ունենալ tense:present_(irregular)
ունենք	we have	sakayan unit1 paradigm verb:ունենալ tense:present_(irregular)
ունեք	you have (pl/formal)	sakayan unit1 paradigm verb:ունենալ tense:present_(irregular)
ունեն	they have	sakayan unit1 paradigm verb:ունենալ tense:present_(irregular)
ունենում եմ	I have (continuative)	sakayan unit1 paradigm verb:ունենալ tense:present_(regular_continuative)
ունենում ես	you have (sg, continuative)	sakayan unit1 paradigm verb:ունենալ tense:present_(regular_continuative)
ունենում է	he/she has (continuative)	sakayan unit1 paradigm verb:ունենալ tense:present_(regular_continuative)
ունենում ենք	we have (continuative)	sakayan unit1 paradigm verb:ունենալ tense:present_(regular_continuative)
ունենում եք	you have (pl, continuative)	sakayan unit1 paradigm verb:ունենալ tense:present_(regular_continuative)
ունենում են	they have (continuative)	sakayan unit1 paradigm verb:ունենալ tense:present_(regular_continuative)
եմ	I am	sakayan unit1 paradigm verb:լինել tense:present_(irregular_auxiliary)
ես	you are (sg/informal)	sakayan unit1 paradigm verb:լինել tense:present_(irregular_auxiliary)
է	he/she is	sakayan unit1 paradigm verb:լինել tense:present_(irregular_auxiliary)
ենք	we are	sakayan unit1 paradigm verb:լինել tense:present_(irregular_auxiliary)
եք	you are (pl/formal)	sakayan unit1 paradigm verb:լինել tense:present_(irregular_auxiliary)
են	they are	sakayan unit1 paradigm verb:լինել tense:present_(irregular_auxiliary)
չեմ	I am not	sakayan unit2 paradigm verb:լինել tense:present_negative
չես	you are not (sg)	sakayan unit2 paradigm verb:լինել tense:present_negative
չի	he/she is not	sakayan unit2 paradigm verb:լինել tense:present_negative
չենք	we are not	sakayan unit2 paradigm verb:լինել tense:present_negative
չեք	you are not (pl)	sakayan unit2 paradigm verb:լինել tense:present_negative
չեն	they are not	sakayan unit2 paradigm verb:լինել tense:present_negative
չունեմ	I don't have	sakayan unit2 paradigm verb:ունենալ tense:present_negative_(irregular)
չունես	you don't have (sg)	sakayan unit2 paradigm verb:ունենալ tense:present_negative_(irregular)
չունի	he/she doesn't have	sakayan unit2 paradigm verb:ունենալ tense:present_negative_(irregular)
չունենք	we don't have	sakayan unit2 paradigm verb:ունենալ tense:present_negative_(irregular)
չունեք	you don't have (pl)	sakayan unit2 paradigm verb:ունենալ tense:present_negative_(irregular)
չունեն	they don't have	sakayan unit2 paradigm verb:ունենալ tense:present_negative_(irregular)
չգիտեմ	I don't know	sakayan unit2 paradigm verb:գիտենալ tense:present_negative_(irregular)
չգիտես	you don't know (sg)	sakayan unit2 paradigm verb:գիտենալ tense:present_negative_(irregular)
չգիտի	he/she doesn't know	sakayan unit2 paradigm verb:գիտենալ tense:present_negative_(irregular)
չգիտենք	we don't know	sakayan unit2 paradigm verb:գիտենալ tense:present_negative_(irregular)
չգիտեք	you don't know (pl)	sakayan unit2 paradigm verb:գիտենալ tense:present_negative_(irregular)
չգիտեն	they don't know	sakayan unit2 paradigm verb:գիտենալ tense:present_negative_(irregular)
էի	I was	sakayan unit3 paradigm verb:լինել tense:imperfect
էիր	you were (sg)	sakayan unit3 paradigm verb:լինել tense:imperfect
էր	he/she was	sakayan unit3 paradigm verb:լինել tense:imperfect
էինք	we were	sakayan unit3 paradigm verb:լինել tense:imperfect
էիք	you were (pl)	sakayan unit3 paradigm verb:լինել tense:imperfect
էին	they were	sakayan unit3 paradigm verb:լինել tense:imperfect
ունեի	I had	sakayan unit3 paradigm verb:ունենալ tense:imperfect_(irregular)
ունեիր	you had (sg)	sakayan unit3 paradigm verb:ունենալ tense:imperfect_(irregular)
ուներ	he/she had	sakayan unit3 paradigm verb:ունենալ tense:imperfect_(irregular)
ունեինք	we had	sakayan unit3 paradigm verb:ունենալ tense:imperfect_(irregular)
ունեիք	you had (pl)	sakayan unit3 paradigm verb:ունենալ tense:imperfect_(irregular)
ունեին	they had	sakayan unit3 paradigm verb:ունենալ tense:imperfect_(irregular)
գիտեի	I knew	sakayan unit3 paradigm verb:գիտենալ tense:imperfect_(irregular)
գիտեիր	you knew (sg)	sakayan unit3 paradigm verb:գիտենալ tense:imperfect_(irregular)
գիտեր	he/she knew	sakayan unit3 paradigm verb:գիտենալ tense:imperfect_(irregular)
գիտեինք	we knew	sakayan unit3 paradigm verb:գիտենալ tense:imperfect_(irregular)
գիտեիք	you knew (pl)	sakayan unit3 paradigm verb:գիտենալ tense:imperfect_(irregular)
գիտեին	they knew	sakayan unit3 paradigm verb:գիտենալ tense:imperfect_(irregular)
գրեցի	I wrote	sakayan unit4 paradigm verb:գրել tense:aorist_(simple_past)
գրեցիր	you wrote (sg)	sakayan unit4 paradigm verb:գրել tense:aorist_(simple_past)
գրեց	he/she wrote	sakayan unit4 paradigm verb:գրել tense:aorist_(simple_past)
գրեցինք	we wrote	sakayan unit4 paradigm verb:գրել tense:aorist_(simple_past)
գրեցիք	you wrote (pl)	sakayan unit4 paradigm verb:գրել tense:aorist_(simple_past)
գրեցին	they wrote	sakayan unit4 paradigm verb:գրել tense:aorist_(simple_past)
կարդացի	I read (past)	sakayan unit4 paradigm verb:կարդալ tense:aorist_(simple_past)
կարդացիր	you read (sg, past)	sakayan unit4 paradigm verb:կարդալ tense:aorist_(simple_past)
կարդաց	he/she read (past)	sakayan unit4 paradigm verb:կարդալ tense:aorist_(simple_past)
կարդացինք	we read (past)	sakayan unit4 paradigm verb:կարդալ tense:aorist_(simple_past)
կարդացիք	you read (pl, past)	sakayan unit4 paradigm verb:կարդալ tense:aorist_(simple_past)
կարդացին	they read (past)	sakayan unit4 paradigm verb:կարդալ tense:aorist_(simple_past)
գրել եմ	I have written	sakayan unit5 paradigm verb:գրել tense:perfect
գրել ես	you have written (sg)	sakayan unit5 paradigm verb:գրել tense:perfect
գրել է	he/she has written	sakayan unit5 paradigm verb:գրել tense:perfect
գրել ենք	we have written	sakayan unit5 paradigm verb:գրել tense:perfect
գրել եք	you have written (pl)	sakayan unit5 paradigm verb:գրել tense:perfect
գրել են	they have written	sakayan unit5 paradigm verb:գրել tense:perfect
կարդացել եմ	I have read	sakayan unit5 paradigm verb:կարդալ tense:perfect
կարդացել ես	you have read (sg)	sakayan unit5 paradigm verb:կարդալ tense:perfect
կարդացել է	he/she has read	sakayan unit5 paradigm verb:կարդալ tense:perfect
կարդացել ենք	we have read	sakayan unit5 paradigm verb:կարդալ tense:perfect
կարդացել եք	you have read (pl)	sakayan unit5 paradigm verb:կարդալ tense:perfect
կարդացել են	they have read	sakayan unit5 paradigm verb:կարդալ tense:perfect
գրել էի	I had written	sakayan unit5 paradigm verb:գրել tense:pluperfect
գրել էիր	you had written (sg)	sakayan unit5 paradigm verb:գրել tense:pluperfect
գրել էր	he/she had written	sakayan unit5 paradigm verb:գրել tense:pluperfect
գրել էինք	we had written	sakayan unit5 paradigm verb:գրել tense:pluperfect
գրել էիք	you had written (pl)	sakayan unit5 paradigm verb:գրել tense:pluperfect
գրել էին	they had written	sakayan unit5 paradigm verb:գրել tense:pluperfect
կարդացել էի	I had read	sakayan unit5 paradigm verb:կարդալ tense:pluperfect
կարդացել էիր	you had read (sg)	sakayan unit5 paradigm verb:կարդալ tense:pluperfect
կարդացել էր	he/she had read	sakayan unit5 paradigm verb:կարդալ tense:pluperfect
կարդացել էինք	we had read	sakayan unit5 paradigm verb:կարդալ tense:pluperfect
կարդացել էիք	you had read (pl)	sakayan unit5 paradigm verb:կարդալ tense:pluperfect
կարդացել էին	they had read	sakayan unit5 paradigm verb:կարդալ tense:pluperfect
գրելու եմ	I will write	sakayan unit6 paradigm verb:գրել tense:future_indicative
գրելու ես	you will write (sg)	sakayan unit6 paradigm verb:գրել tense:future_indicative
գրելու է	he/she will write	sakayan unit6 paradigm verb:գրել tense:future_indicative
գրելու ենք	we will write	sakayan unit6 paradigm verb:գրել tense:future_indicative
գրելու եք	you will write (pl)	sakayan unit6 paradigm verb:գրել tense:future_indicative
գրելու են	they will write	sakayan unit6 paradigm verb:գրել tense:future_indicative
կարդալու եմ	I will read	sakayan unit6 paradigm verb:կարդալ tense:future_indicative
կարդալու ես	you will read (sg)	sakayan unit6 paradigm verb:կարդալ tense:future_indicative
կարդալու է	he/she will read	sakayan unit6 paradigm verb:կարդալ tense:future_indicative
կարդալու ենք	we will read	sakayan unit6 paradigm verb:կարդալ tense:future_indicative
կարդալու եք	you will read (pl)	sakayan unit6 paradigm verb:կարդալ tense:future_indicative
կարդալու են	they will read	sakayan unit6 paradigm verb:կարդալ tense:future_indicative
գրեմ	(that) I write	sakayan unit7 paradigm verb:գրել tense:subjunctive_future
գրես	(that) you write (sg)	sakayan unit7 paradigm verb:գրել tense:subjunctive_future
գրի	(that) he/she write	sakayan unit7 paradigm verb:գրել tense:subjunctive_future
գրենք	(that) we write / let's write	sakayan unit7 paradigm verb:գրել tense:subjunctive_future
գրեք	(that) you write (pl)	sakayan unit7 paradigm verb:գրել tense:subjunctive_future
գրեն	(that) they write	sakayan unit7 paradigm verb:գրել tense:subjunctive_future
կարդամ	(that) I read	sakayan unit7 paradigm verb:կարդալ tense:subjunctive_future
կարդաս	(that) you read (sg)	sakayan unit7 paradigm verb:կարդալ tense:subjunctive_future
կարդա	(that) he/she read	sakayan unit7 paradigm verb:կարդալ tense:subjunctive_future
կարդանք	(that) we read / let's read	sakayan unit7 paradigm verb:կարդալ tense:subjunctive_future
կարդաք	(that) you read (pl)	sakayan unit7 paradigm verb:կարդալ tense:subjunctive_future
կարդան	(that) they read	sakayan unit7 paradigm verb:կարդալ tense:subjunctive_future
գրեի	(that) I wrote / would write	sakayan unit7 paradigm verb:գրել tense:subjunctive_past
գրեիր	(that) you wrote (sg) / would write	sakayan unit7 paradigm verb:գրել tense:subjunctive_past
գրեր	(that) he/she wrote / would write	sakayan unit7 paradigm verb:գրել tense:subjunctive_past
գրեինք	(that) we wrote / would write	sakayan unit7 paradigm verb:գրել tense:subjunctive_past
