<b>բոլոր</b>	все	frequency ru-minimal
<b>մեծ</b>	большой	frequency ru-minimal
<b>նրանք</b>	они	frequency ru-minimal
<b>մենք</b>	мы	frequency ru-minimal
<b>ինձ</b>	меня, мне	frequency ru-minimal
<b>նրան</b>	его, ему	frequency ru-minimal
<b>խոսել</b>	говорить	frequency ru-minimal
<b>լավ</b>	хороший	frequency ru-minimal
<b>որոնք</b>	которые	frequency ru-minimal
<b>դուք</b>	вы	frequency ru-minimal
<b>վրա</b>	на	frequency ru-minimal
<b>մարդ</b> <span style='color:#888;font-size:0.8em'>[մարթ]</span>	человек	frequency ru-minimal
<b>քեզ</b>	тебя, тебе	frequency ru-minimal
<b>երկու</b>	2	frequency ru-minimal
<b>ով</b>	кто	frequency ru-minimal
<b>ուտել</b>	есть	frequency ru-minimal
<b>իմ</b>	мой	frequency ru-minimal
<b>օրինակ</b>	пример	frequency ru-minimal
<b>նրանց</b>	их, им	frequency ru-minimal
<b>սեր</b>	любовь	frequency ru-minimal
<b>գրական</b>	литературный	frequency ru-minimal
<b>նոր</b>	новый	frequency ru-minimal
<b>ամեն</b>	каждый	frequency ru-minimal
<b>բառ</b>	слово	frequency ru-minimal
<b>տեսնել</b>	видеть	frequency ru-minimal
<b>այստեղ</b>	здесь	frequency ru-minimal
<b>բան</b>	вещь	frequency ru-minimal
<b>ձեր</b>	ваш	frequency ru-minimal
<b>եթե</b>	если	frequency ru-minimal
<b>օր</b>	день	frequency ru-minimal
<b>առաջ</b> <span style='color:#888;font-size:0.8em'>[առաչ]</span>	вперёд	frequency ru-minimal
<b>այո</b>	да	frequency ru-minimal
<b>սա</b>	это	frequency ru-minimal
<b>տուն</b>	дом	frequency ru-minimal
<b>հայր</b>	отец	frequency ru-minimal
<b>հաճախ</b>	часто	frequency ru-minimal
<b>տարբեր</b>	разный	frequency ru-minimal
<b>իրենց</b>	их	frequency ru-minimal
<b>որտեղ</b>	где	frequency ru-minimal
<b>հայոց</b>	армянский	frequency ru-minimal
<b>վազել</b>	бежать	frequency ru-minimal
<b>հայ</b>	армянин	frequency ru-minimal
<b>մասին</b>	о, про	frequency ru-minimal
<b>ժամ</b>	час	frequency ru-minimal
<b>կողմ</b>	сторона	frequency ru-minimal
<b>ժամանակ</b>	время	frequency ru-minimal
<b>մյուս</b>	другой	frequency ru-minimal
<b>մոտ</b>	рядом, около	frequency ru-minimal
<b>ուզել</b>	хотеть	frequency ru-minimal
<b>քաղաք</b>	город	frequency ru-minimal
<b>գիտենալ</b>	знать	frequency ru-minimal
<b>ըստ</b>	согласно	frequency ru-minimal
<b>այսօր</b>	сегодня	frequency ru-minimal
<b>չէր</b>	не был	frequency ru-minimal
<b>հայաստան</b>	Армения	frequency ru-minimal
<b>մայր</b>	мать	frequency ru-minimal
<b>առաջին</b> <span style='color:#888;font-size:0.8em'>[առաչին]</span>	первый	frequency ru-minimal
<b>անուն</b>	имя	frequency ru-minimal
<b>կա</b>	есть	frequency ru-minimal
<b>տեղ</b>	место	frequency ru-minimal
<b>նստել</b>	садиться	frequency ru-minimal
<b>դուրս</b>	наружу	frequency ru-minimal
<b>ընկնել</b>	падать	frequency ru-minimal
<b>երբեմն</b> <span style='color:#888;font-size:0.8em'>[երփեմն]</span>	иногда	frequency ru-minimal
<b>նման</b>	похожий	frequency ru-minimal
<b>քո</b>	твой	frequency ru-minimal
<b>միջոց</b> <span style='color:#888;font-size:0.8em'>[միչոց]</span>	средство	frequency ru-minimal
<b>տարի</b>	год	frequency ru-minimal
<b>ում</b>	кому	frequency ru-minimal
<b>սխալ</b>	неправильный	frequency ru-minimal
<b>բերել</b>	приносить	frequency ru-minimal
<b>ձեռք</b>	рука	frequency ru-minimal
<b>հետո</b>	после, потом	frequency ru-minimal
<b>ալ</b>	тоже	frequency ru-minimal
<b>իմաստ</b>	смысл	frequency ru-minimal
<b>ուր</b>	куда	frequency ru-minimal
<b>թագավոր</b>	король	frequency ru-minimal
<b>նախադասություն</b>	предложение	frequency ru-minimal
<b>դառնալ</b>	становиться	frequency ru-minimal
<b>առնել</b>	брать, покупать	frequency ru-minimal
<b>սակայն</b>	однако	frequency ru-minimal
<b>գիրք</b>	книга	frequency ru-minimal
<b>բառապաշար</b>	лексика	frequency ru-minimal
<b>կան</b>	есть	frequency ru-minimal
<b>գնալ</b>	идти	frequency ru-minimal
<b>ինչու</b>	почему	frequency ru-minimal
<b>ապա</b>	затем	frequency ru-minimal
<b>դրանք</b>	те	frequency ru-minimal
<b>ժամանակակից</b>	современный	frequency ru-minimal
<b>լեզվական</b>	языковой	frequency ru-minimal
<b>փոքր</b>	маленький	frequency ru-minimal
<b>իրար</b>	друг друга	frequency ru-minimal
<b>երևույթ</b>	явление	frequency ru-minimal
<b>հասարակական</b>	общественный	frequency ru-minimal
<b>արդեն</b> <span style='color:#888;font-size:0.8em'>[արթեն]</span>	уже	frequency ru-minimal
<b>ուրիշ</b>	другой	frequency ru-minimal
<b>հազար</b>	1000	frequency ru-minimal
<b>մինչև</b>	до	frequency ru-minimal
<b>կրթություն</b>	образование	frequency ru-minimal
<b>գլուխ</b>	голова	frequency ru-minimal
<b>ձեզ</b>	вас, вам	frequency ru-minimal
<b>տվյալ</b>	данный	frequency ru-minimal
<b>առօրյա</b>	повседневный	frequency ru-minimal
<b>դպրոց</b>	школа	frequency ru-minimal
<b>նույն</b>	тот же	frequency ru-minimal
<b>վեր</b>	вверх	frequency ru-minimal
<b>որևէ</b>	любой	frequency ru-minimal
<b>հայկական</b>	армянский	frequency ru-minimal
<b>միշտ</b>	всегда	frequency ru-minimal
<b>միայն</b>	только	frequency ru-minimal
<b>որոշ</b>	некоторый	frequency ru-minimal
<b>արտահայտել</b>	выражать	frequency ru-minimal
<b>բնորոշ</b>	характерный	frequency ru-minimal
<b>քույր</b>	сестра	frequency ru-minimal
<b>որոնց</b>	которых	frequency ru-minimal
<b>որպես</b>	как	frequency ru-minimal
<b>բժիշկ</b>	врач	frequency ru-minimal
<b>մեզ</b>	нас	frequency ru-minimal
<b>լսել</b>	слышать, слушать	frequency ru-minimal
<b>ճիշտ</b>	правильный	frequency ru-minimal
<b>նամակ</b>	письмо	frequency ru-minimal
<b>հիմա</b>	сейчас	frequency ru-minimal
<b>օտար</b>	чужой	frequency ru-minimal
<b>արև</b>	солнце	frequency ru-minimal
<b>աշխարհ</b>	мир	frequency ru-minimal
<b>երեք</b>	3	frequency ru-minimal
<b>տանել</b>	нести	frequency ru-minimal
<b>երեխա</b>	ребёнок	frequency ru-minimal
<b>դնել</b>	класть	frequency ru-minimal
<b>այնտեղ</b>	там	frequency ru-minimal
<b>որքան</b>	сколько	frequency ru-minimal
<b>անվանի</b>	знаменитый	frequency ru-minimal
<b>խաղալ</b>	играть	frequency ru-minimal
<b>անգամ</b> <span style='color:#888;font-size:0.8em'>[անքամ]</span>	раз, даже	frequency ru-minimal
<b>խնդրեմ</b> <span style='color:#888;font-size:0.8em'>[խնթրեմ]</span>	пожалуйста	frequency ru-minimal
<b>կարելի</b>	можно	frequency ru-minimal
<b>կյանք</b>	жизнь	frequency ru-minimal
<b>սովորել</b>	учиться	frequency ru-minimal
<b>աչք</b>	глаз	frequency ru-minimal
<b>դա</b>	то	frequency ru-minimal
<b>էջ</b>	страница	frequency ru-minimal
<b>փոխարեն</b>	вместо	frequency ru-minimal
<b>գեղեցիկ</b>	красивый	frequency ru-minimal
<b>ապրել</b>	жить	frequency ru-minimal
<b>ընկեր</b>	друг	frequency ru-minimal
<b>ան</b>	он, она	frequency ru-minimal
<b>մաս</b>	часть	frequency ru-minimal
<b>կարևոր</b>	важный	frequency ru-minimal
<b>կին</b>	женщина	frequency ru-minimal
<b>գործ</b>	дело	frequency ru-minimal
<b>առանց</b>	без	frequency ru-minimal
<b>կիրառություն</b>	применение	frequency ru-minimal
<b>դեռ</b>	ещё	frequency ru-minimal
<b>դեմք</b>	лицо	frequency ru-minimal
<b>քիչ</b>	мало	frequency ru-minimal
<b>պես</b>	как	frequency ru-minimal
<b>ռուսերեն</b>	русский	frequency ru-minimal
<b>լալ</b>	плакать	frequency ru-minimal
<b>տիկին</b>	госпожа	frequency ru-minimal
<b>աղջիկ</b> <span style='color:#888;font-size:0.8em'>[աղչիկ]</span>	девушка	frequency ru-minimal
<b>երկար</b>	длинный	frequency ru-minimal
<b>արտահայտություն</b>	выражение	frequency ru-minimal
<b>բանավոր</b>	устный	frequency ru-minimal
<b>այսպես</b>	так	frequency ru-minimal
<b>հարյուր</b>	100	frequency ru-minimal
<b>համալսարան</b>	университет	frequency ru-minimal
<b>նշել</b>	отмечать	frequency ru-minimal
<b>աշակերտ</b>	ученик	frequency ru-minimal
<b>երիտասարդ</b> <span style='color:#888;font-size:0.8em'>[երիտասարթ]</span>	молодой	frequency ru-minimal
<b>վատ</b>	плохой	frequency ru-minimal
<b>դեմ</b>	против	frequency ru-minimal
<b>գործածություն</b>	употребление	frequency ru-minimal
<b>ոճական</b>	стилистический	frequency ru-minimal
<b>հիմնականում</b>	в основном	frequency ru-minimal
<b>հին</b>	старый	frequency ru-minimal
<b>մնալ</b>	оставаться	frequency ru-minimal
<b>ամբողջ</b> <span style='color:#888;font-size:0.8em'>[ամբողչ]</span>	весь	frequency ru-minimal
<b>դուռ</b>	дверь	frequency ru-minimal
<b>կոչվել</b>	называться	frequency ru-minimal
<b>յուրաքանչյուր</b>	каждый	frequency ru-minimal
<b>հատկապես</b>	особенно	frequency ru-minimal
<b>հարցնել</b>	спрашивать	frequency ru-minimal
<b>այսինքն</b>	то есть	frequency ru-minimal
<b>տարեկան</b>	годовой	frequency ru-minimal
<b>չկա</b>	нет	frequency ru-minimal
<b>տակ</b>	под	frequency ru-minimal
<b>ընդհանուր</b>	общий	frequency ru-minimal
<b>թվական</b>	дата	frequency ru-minimal
<b>հագուստ</b> <span style='color:#888;font-size:0.8em'>[հաքուստ]</span>	одежда	frequency ru-minimal
<b>այնքան</b>	настолько	frequency ru-minimal
<b>չորս</b>	4	frequency ru-minimal
<b>ուսանող</b>	студент	frequency ru-minimal
<b>խմել</b>	пить	frequency ru-minimal
<b>լույս</b>	свет	frequency ru-minimal
<b>հատուկ</b>	особый	frequency ru-minimal
<b>հավանել</b>	нравиться	frequency ru-minimal
<b>բազմաթիվ</b>	многочисленный	frequency ru-minimal
<b>պետական</b>	государственный	frequency ru-minimal
<b>հիմնական</b>	основной	frequency ru-minimal
<b>ձև</b>	форма	frequency ru-minimal
<b>կես</b>	половина	frequency ru-minimal
<b>չափ</b>	мера	frequency ru-minimal
<b>հինգ</b>	5	frequency ru-minimal
<b>եղբայր</b> <span style='color:#888;font-size:0.8em'>[եղպայր]</span>	брат	frequency ru-minimal
<b>արա</b>	эй, чувак	frequency ru-minimal
<b>նշանակել</b>	значить	frequency ru-minimal
<b>վերջին</b> <span style='color:#888;font-size:0.8em'>[վերչին]</span>	последний	frequency ru-minimal
<b>եղանակ</b>	погода	frequency ru-minimal
<b>այսպիսի</b>	такой	frequency ru-minimal
<b>գիշեր</b>	ночь	frequency ru-minimal
<b>աշխատանք</b>	работа	frequency ru-minimal
<b>այդպես</b>	так	frequency ru-minimal
<b>նպատակ</b>	цель	frequency ru-minimal
<b>բարբառ</b>	диалект	frequency ru-minimal
<b>մասնագիտական</b>	профессиональный	frequency ru-minimal
<b>անգլերեն</b>	английский	frequency ru-minimal
<b>հասկանալ</b>	понимать	frequency ru-minimal
<b>դժվար</b>	трудный	frequency ru-minimal
<b>հոգնել</b> <span style='color:#888;font-size:0.8em'>[հոքնել]</span>	уставать	frequency ru-minimal
<b>հիվանդ</b>	больной	frequency ru-minimal
<b>դեր</b>	роль	frequency ru-minimal
<b>անդամ</b> <span style='color:#888;font-size:0.8em'>[անթամ]</span>	член	frequency ru-minimal
<b>նկատմամբ</b>	относительно	frequency ru-minimal
<b>երկիր</b>	страна	frequency ru-minimal
<b>հայտնի</b>	известный	frequency ru-minimal
<b>աշխատել</b>	работать	frequency ru-minimal
<b>սիրտ</b>	сердце	frequency ru-minimal
<b>թողնել</b>	оставлять	frequency ru-minimal
<b>շուն</b>	собака	frequency ru-minimal
<b>այնպես</b>	так	frequency ru-minimal
<b>հա</b>	да	frequency ru-minimal
<b>այժմ</b>	сейчас	frequency ru-minimal
<b>կիրառվել</b>	применяться	frequency ru-minimal
<b>առանձին</b>	отдельный	frequency ru-minimal
<b>դեպի</b>	к	frequency ru-minimal
<b>բարի</b>	добрый	frequency ru-minimal
<b>նորից</b>	снова	frequency ru-minimal
<b>գտնել</b>	находить	frequency ru-minimal
<b>լայն</b>	широкий	frequency ru-minimal
<b>ներս</b>	внутрь	frequency ru-minimal
<b>շաբաթ</b> <span style='color:#888;font-size:0.8em'>[շափաթ]</span>	неделя	frequency ru-minimal
<b>հաց</b>	хлеб	frequency ru-minimal
<b>դուր գալ</b>	нравиться	frequency ru-minimal
<b>անց</b>	после	frequency ru-minimal
<b>բաց</b>	открытый	frequency ru-minimal
<b>հարց</b>	вопрос	frequency ru-minimal
<b>ժողովուրդ</b>	народ	frequency ru-minimal
<b>ընթացքում</b>	в течение	frequency ru-minimal
<b>պատմություն</b>	история	frequency ru-minimal
<b>տասը</b>	10	frequency ru-minimal
<b>ցույց</b>	демонстрация	frequency ru-minimal
<b>հեռու</b>	далеко	frequency ru-minimal
<b>քան</b>	чем	frequency ru-minimal
<b>առարկա</b>	предмет	frequency ru-minimal
<b>վերաբերմունք</b>	отношение	frequency ru-minimal
<b>որոշակի</b>	определённый	frequency ru-minimal
<b>ինչպիսի</b>	какой	frequency ru-minimal
<b>անտառ</b>	лес	frequency ru-minimal
<b>սեղան</b>	стол	frequency ru-minimal
<b>ջուր</b>	вода	frequency ru-minimal
<b>ուրախ</b>	радостный	frequency ru-minimal
<b>չէիր</b>	не был	frequency ru-minimal
<b>ևս</b>	тоже	frequency ru-minimal
<b>միջև</b> <span style='color:#888;font-size:0.8em'>[միչև]</span>	между	frequency ru-minimal
<b>պատճառով</b>	из-за	frequency ru-minimal
<b>հանդես</b>	торжество	frequency ru-minimal
<b>դարձնել</b>	превращать	frequency ru-minimal
<b>այնպիսի</b>	такой	frequency ru-minimal
<b>պայմանավորված</b>	обусловленный	frequency ru-minimal
<b>մի քիչ</b>	немного	frequency ru-minimal
<b>կտոր</b>	кусок	frequency ru-minimal
<b>ծառ</b>	дерево	frequency ru-minimal
<b>անցնել</b>	проходить	frequency ru-minimal
<b>մտնել</b>	входить	frequency ru-minimal
<b>արի</b>	иди	frequency ru-minimal
<b>մատիտ</b>	карандаш	frequency ru-minimal
<b>տղա</b>	мальчик	frequency ru-minimal
<b>չէիք</b>	не были	frequency ru-minimal
<b>պարզ</b>	ясный	frequency ru-minimal
<b>կապ</b>	связь	frequency ru-minimal
<b>խելք</b>	ум	frequency ru-minimal
<b>միավոր</b>	единица	frequency ru-minimal
<b>կազմել</b>	составлять	frequency ru-minimal
<b>գրավոր</b>	письменный	frequency ru-minimal
<b>ավելորդ</b>	лишний	frequency ru-minimal
<b>վախենալ</b>	бояться	frequency ru-minimal
<b>կենդանի</b> <span style='color:#888;font-size:0.8em'>[կենթանի]</span>	животное	frequency ru-minimal
<b>կարծել</b>	думать	frequency ru-minimal
<b>թատրոն</b>	театр	frequency ru-minimal
<b>թվել</b>	казаться	frequency ru-minimal
<b>անձրև</b>	дождь	frequency ru-minimal
<b>երկրորդ</b>	второй	frequency ru-minimal
<b>գտնվել</b>	находиться	frequency ru-minimal
<b>որովհետև</b>	потому что	frequency ru-minimal
<b>տարբերություն</b>	разница	frequency ru-minimal
<b>կերպ</b>	способ	frequency ru-minimal
<b>ուստի</b>	поэтому	frequency ru-minimal
<b>բարբառային</b>	диалектный	frequency ru-minimal
<b>ամառ</b>	лето	frequency ru-minimal
<b>տվեց</b>	дал	frequency ru-minimal
<b>բարձր</b> <span style='color:#888;font-size:0.8em'>[բարցր]</span>	высокий	frequency ru-minimal
<b>ստանալ</b>	получать	frequency ru-minimal
<b>ձյուն</b>	снег	frequency ru-minimal
<b>փողոց</b>	улица	frequency ru-minimal
<b>գյուղ</b>	деревня	frequency ru-minimal
<b>բարև</b>	привет	frequency ru-minimal
<b>ահա</b>	вот	frequency ru-minimal
<b>կար</b>	было	frequency ru-minimal
<b>գիտություն</b>	наука	frequency ru-minimal
<b>խնդիր</b> <span style='color:#888;font-size:0.8em'>[խնթիր]</span>	задача	frequency ru-minimal
<b>սովորաբար</b>	обычно	frequency ru-minimal
<b>միտք</b>	мысль	frequency ru-minimal
<b>նկատել</b>	замечать	frequency ru-minimal
<b>հարուստ</b>	богатый	frequency ru-minimal
<b>նույնիսկ</b>	даже	frequency ru-minimal
<b>ազգային</b>	национальный	frequency ru-minimal
<b>գործել</b>	действовать	frequency ru-minimal
<b>հակառակ</b>	несмотря	frequency ru-minimal
<b>րոպե</b>	минута	frequency ru-minimal
<b>երեկ</b>	вчера	frequency ru-minimal
<b>ոչինչ</b>	ничего	frequency ru-minimal
<b>նախ</b>	сначала	frequency ru-minimal
<b>գետ</b>	река	frequency ru-minimal
<b>կանաչ</b>	зелёный	frequency ru-minimal
<b>փոխ</b>	заём	frequency ru-minimal
<b>հաճախակի</b>	частый	frequency ru-minimal
<b>տարածված</b>	распространённый	frequency ru-minimal
<b>հասարակություն</b>	общество	frequency ru-minimal
<b>ուսումնական</b>	учебный	frequency ru-minimal
<b>գարուն</b>	весна	frequency ru-minimal
<b>դիմել</b>	обращаться	frequency ru-minimal
<b>ազատ</b>	свободный	frequency ru-minimal
<b>սպասել</b>	ждать	frequency ru-minimal
<b>չէինք</b>	не были	frequency ru-minimal
<b>պահ</b>	момент	frequency ru-minimal
<b>տեղի</b>	место	frequency ru-minimal
<b>այլև</b>	также	frequency ru-minimal
<b>շրջան</b>	круг	frequency ru-minimal
<b>բնույթ</b>	характер	frequency ru-minimal
<b>գործածել</b>	использовать	frequency ru-minimal
<b>քերականական</b>	грамматический	frequency ru-minimal
<b>հատկանիշ</b>	признак	frequency ru-minimal
<b>գույն</b>	цвет	frequency ru-minimal
<b>կարմիր</b>	красный	frequency ru-minimal
<b>ոտք</b>	нога	frequency ru-minimal
<b>ուժ</b>	сила	frequency ru-minimal
<b>պահել</b>	держать	frequency ru-minimal
<b>պատճառ</b>	причина	frequency ru-minimal
<b>ասա</b>	скажи	frequency ru-minimal
<b>սուրբ</b>	святой	frequency ru-minimal
<b>ձուկ</b>	рыба	frequency ru-minimal
<b>երգել</b> <span style='color:#888;font-size:0.8em'>[երքել]</span>	петь	frequency ru-minimal
<b>երես</b>	лицо	frequency ru-minimal
<b>թեև</b>	хотя	frequency ru-minimal
<b>անցյալ</b>	прошлый	frequency ru-minimal
<b>ոճ</b>	стиль	frequency ru-minimal
<b>հուզված</b>	взволнованный	frequency ru-minimal
<b>առավել</b>	более	frequency ru-minimal
<b>անընդհատ</b>	непрерывный	frequency ru-minimal
<b>անհրաժեշտ</b>	необходимый	frequency ru-minimal
<b>թիվ</b>	число	frequency ru-minimal
<b>գիտական</b>	научный	frequency ru-minimal
<b>փորձել</b> <span style='color:#888;font-size:0.8em'>[փորցել]</span>	пробовать	frequency ru-minimal
<b>ձմեռ</b>	зима	frequency ru-minimal
<b>տաք</b>	тёплый	frequency ru-minimal
<b>կատարել</b>	выполнять	frequency ru-minimal
<b>արագ</b>	быстрый	frequency ru-minimal
<b>դաս</b>	урок	frequency ru-minimal
<b>ճաշ</b>	обед	frequency ru-minimal
<b>վիճակ</b>	состояние	frequency ru-minimal
<b>երգ</b> <span style='color:#888;font-size:0.8em'>[երք]</span>	песня	frequency ru-minimal
<b>կարգ</b> <span style='color:#888;font-size:0.8em'>[կարք]</span>	порядок	frequency ru-minimal
<b>հենց</b>	именно	frequency ru-minimal
<b>ուսումնասիրություն</b>	исследование	frequency ru-minimal
<b>իրողություն</b>	реальность	frequency ru-minimal
<b>հետևյալ</b>	следующий	frequency ru-minimal
<b>ժողովրդախոսակցական</b>	разговорный	frequency ru-minimal
<b>կրթական</b>	образовательный	frequency ru-minimal
<b>խումբ</b>	группа	frequency ru-minimal
<b>պատասխանել</b>	отвечать	frequency ru-minimal
<b>բռնել</b>	держать	frequency ru-minimal
<b>սիրել</b>	любить	frequency ru-minimal
<b>դրա</b>	того	frequency ru-minimal
<b>ուսուցիչ</b>	учитель	frequency ru-minimal
<b>կախվել</b>	повиснуть	frequency ru-minimal
<b>փոքրիկ</b>	маленький	frequency ru-minimal
<b>նկար</b>	картина	frequency ru-minimal
<b>կողք</b>	бок	frequency ru-minimal
<b>գրադարան</b>	библиотека	frequency ru-minimal
<b>գնա</b>	иди	frequency ru-minimal
<b>մտածել</b>	думать	frequency ru-minimal
<b>առ</b>	возьми	frequency ru-minimal
<b>այլևս</b>	больше не	frequency ru-minimal
<b>մամուլ</b>	пресса	frequency ru-minimal
<b>ոչ միայն</b>	не только	frequency ru-minimal
<b>տաճար</b>	храм	frequency ru-minimal
<b>մի շարք</b>	ряд	frequency ru-minimal
<b>կառույց</b>	структура	frequency ru-minimal
<b>տարբերակ</b>	вариант	frequency ru-minimal
<b>վեզիր</b>	визирь	frequency ru-minimal
<b>հնչյուն</b>	звук	frequency ru-minimal
<b>ձայնավոր</b>	гласный	frequency ru-minimal
<b>ստեղծել</b>	создавать	frequency ru-minimal
<b>հիանալի</b>	прекрасный	frequency ru-minimal
<b>բերան</b>	рот	frequency ru-minimal
<b>հանել</b>	снимать	frequency ru-minimal
<b>միասին</b>	вместе	frequency ru-minimal
<b>կամաց</b>	медленно	frequency ru-minimal
<b>ծաղիկ</b>	цветок	frequency ru-minimal
<b>ոսկի</b>	золото	frequency ru-minimal
<b>շուտ</b>	скоро	frequency ru-minimal
<b>վաղը</b>	завтра	frequency ru-minimal
<b>դրամ</b>	деньги	frequency ru-minimal
<b>երեկո</b>	вечер	frequency ru-minimal
<b>յոթ</b>	7	frequency ru-minimal
<b>բա</b>	ну	frequency ru-minimal
<b>ծով</b>	море	frequency ru-minimal
<b>լի</b>	полный	frequency ru-minimal
<b>սուրճ</b>	кофе	frequency ru-minimal
<b>մայրենի</b>	родной	frequency ru-minimal
<b>քար</b>	камень	frequency ru-minimal
<b>աստված</b>	бог	frequency ru-minimal
<b>բարձրագույն</b> <span style='color:#888;font-size:0.8em'>[բարցրագույն]</span>	высший	frequency ru-minimal
<b>հող</b>	земля	frequency ru-minimal
<b>բավական</b>	достаточно	frequency ru-minimal
<b>որդի</b> <span style='color:#888;font-size:0.8em'>[որթի]</span>	сын	frequency ru-minimal
<b>հեռանալ</b>	уходить	frequency ru-minimal
<b>կրկին</b>	снова	frequency ru-minimal
<b>սկսել</b>	начинать	frequency ru-minimal
<b>թող</b>	пусть	frequency ru-minimal
<b>ցանկանալ</b>	желать	frequency ru-minimal
<b>գրականություն</b>	литература	frequency ru-minimal
<b>խնդրել</b>	просить	frequency ru-minimal
<b>բարով</b>	благополучно	frequency ru-minimal
<b>ուրեմն</b>	значит	frequency ru-minimal
<b>ցավել</b>	болеть	frequency ru-minimal
<b>ծանր</b>	тяжёлый	frequency ru-minimal
<b>քամի</b>	ветер	frequency ru-minimal
<b>ֆրանսիա</b>	Франция	frequency ru-minimal
<b>ելնել</b>	выходить	frequency ru-minimal
<b>մանուկ</b>	младенец	frequency ru-minimal
<b>ձայն</b>	звук	frequency ru-minimal
<b>պակաս</b>	недостающий	frequency ru-minimal
<b>հանդիպում</b>	встреча	frequency ru-minimal
<b>հետևանք</b>	последствие	frequency ru-minimal
<b>հասնել</b>	достигать	frequency ru-minimal
<b>կենտրոն</b>	центр	frequency ru-minimal
<b>գոյական</b>	существительное	frequency ru-minimal
<b>միջին</b> <span style='color:#888;font-size:0.8em'>[միչին]</span>	средний	frequency ru-minimal
<b>իշխան</b>	князь	frequency ru-minimal
<b>բաղաձայն</b>	согласный	frequency ru-minimal
<b>առանձնահատկություն</b>	особенность	frequency ru-minimal
<b>հանրակրթական</b>	общеобразовательный	frequency ru-minimal
<b>հնարավորություն</b>	возможность	frequency ru-minimal
<b>ծեր</b>	старый	frequency ru-minimal
<b>թույլ</b>	слабый	frequency ru-minimal
<b>ազգանուն</b>	фамилия	frequency ru-minimal
<b>դասարան</b>	класс	frequency ru-minimal
<b>իհարկե</b>	конечно	frequency ru-minimal
<b>պարոն</b>	господин	frequency ru-minimal
<b>անշուշտ</b>	безусловно	frequency ru-minimal
<b>վեց</b>	6	frequency ru-minimal
<b>կարծիք</b>	мнение	frequency ru-minimal
<b>տարիք</b>	возраст	frequency ru-minimal
<b>հյուր</b>	гость	frequency ru-minimal
<b>երրորդ</b> <span style='color:#888;font-size:0.8em'>[երրորթ]</span>	третий	frequency ru-minimal
<b>ծնվել</b>	родиться	frequency ru-minimal
<b>նույնպես</b>	также	frequency ru-minimal
<b>սև</b>	чёрный	frequency ru-minimal
<b>հիշել</b>	помнить	frequency ru-minimal
<b>ընտանիք</b>	семья	frequency ru-minimal
<b>շնորհիվ</b>	благодаря	frequency ru-minimal
<b>վեպ</b>	роман	frequency ru-minimal
<b>բայ</b>	глагол	frequency ru-minimal
<b>հնարավոր</b>	возможный	frequency ru-minimal
<b>հաստատություն</b>	учреждение	frequency ru-minimal
<b>արժեք</b>	ценность	frequency ru-minimal
<b>փոխառություն</b>	заём	frequency ru-minimal
<b>մակարդակ</b>	уровень	frequency ru-minimal
<b>նյութ</b>	материал	frequency ru-minimal
<b>ժարգոն</b>	жаргон	frequency ru-minimal
<b>ֆրանսերեն</b>	французский	frequency ru-minimal
